#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score	annotationID	annotationDescription
ATXN7L3	TAF6L	9606.ENSP00000397259	9606.ENSP00000294168	0	0.661	0.900	0	0.964	none	none
ATXN7L3	TAF10	9606.ENSP00000397259	9606.ENSP00000299424	0	0.786	0.900	0	0.977	none	none
ATXN7L3	TADA3	9606.ENSP00000397259	9606.ENSP00000307684	0	0.787	0.900	0	0.977	none	none
ATXN7L3	TADA2B	9606.ENSP00000397259	9606.ENSP00000308022	0	0.865	0.800	0	0.972	none	none
ATXN7L3	TAF7	9606.ENSP00000397259	9606.ENSP00000312709	0	0	0.900	0	0.900	none	none
ATXN7L3	TAF9B	9606.ENSP00000397259	9606.ENSP00000339917	0	0.752	0.900	0	0.974	none	none
ATXN7L3	SAP130	9606.ENSP00000397259	9606.ENSP00000350333	0	0	0.800	0	0.800	none	none
ATXN7L3	TRRAP	9606.ENSP00000397259	9606.ENSP00000352925	0	0.686	0.900	0	0.967	none	none
ATXN7L3	TAF5	9606.ENSP00000397259	9606.ENSP00000358854	0	0.240	0.900	0	0.920	none	none
ATXN7L3	SUPT3H	9606.ENSP00000397259	9606.ENSP00000360515	0	0.816	0.900	0	0.980	none	none
ATXN7L3	TAF2	9606.ENSP00000397259	9606.ENSP00000367406	0	0	0.900	0	0.900	none	none
ATXN7L3	TAF6	9606.ENSP00000397259	9606.ENSP00000399982	0	0.278	0.900	0	0.924	none	none
ATXN7L3	TADA2A	9606.ENSP00000397259	9606.ENSP00000481091	0	0.564	0.900	0	0.954	none	none
ATXN7L3	SUPT20H	9606.ENSP00000397259	9606.ENSP00000417510	0	0.890	0.800	0	0.977	none	none
BARD1	H2AFX	9606.ENSP00000260947	9606.ENSP00000434024	0	0.282	0.600	0	0.700	notSpeckle	notSpeckle
BARD1	PCNA	9606.ENSP00000260947	9606.ENSP00000368458	0	0.287	0.900	0	0.925	notSpeckle	notSpeckle
BARD1	RBBP8	9606.ENSP00000260947	9606.ENSP00000382628	0	0.483	0.900	0	0.946	notSpeckle	notSpeckle
BARD1	BRCA1	9606.ENSP00000260947	9606.ENSP00000418960	0	0.933	0.900	0	0.993	notSpeckle	notSpeckle
BCAS2	RBM22	9606.ENSP00000358554	9606.ENSP00000199814	0	0.829	0.900	0	0.982	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SF3A1	9606.ENSP00000358554	9606.ENSP00000215793	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SNRPD3	9606.ENSP00000358554	9606.ENSP00000215829	0	0.963	0.900	0	0.996	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	PHF5A	9606.ENSP00000358554	9606.ENSP00000216252	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	PQBP1	9606.ENSP00000358554	9606.ENSP00000218224	0	0	0.800	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SF3A2	9606.ENSP00000358554	9606.ENSP00000221494	0	0.916	0	0	0.916	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	PRPF19	9606.ENSP00000358554	9606.ENSP00000227524	0	0.990	0.900	0	0.998	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SF3B6	9606.ENSP00000358554	9606.ENSP00000233468	0	0.818	0	0	0.818	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SYF2	9606.ENSP00000358554	9606.ENSP00000236273	0	0.891	0.900	0	0.988	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SNRPB2	9606.ENSP00000358554	9606.ENSP00000246071	0	0.864	0.900	0	0.985	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SNRPA1	9606.ENSP00000358554	9606.ENSP00000254193	0	0.955	0.900	0	0.995	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	BUD13	9606.ENSP00000358554	9606.ENSP00000260210	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	PPIG	9606.ENSP00000358554	9606.ENSP00000260970	0	0.826	0	0	0.826	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SNW1	9606.ENSP00000358554	9606.ENSP00000261531	0	0.950	0.900	0	0.994	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	DHX8	9606.ENSP00000358554	9606.ENSP00000262415	0	0.813	0.900	0	0.980	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	CCDC94	9606.ENSP00000358554	9606.ENSP00000262962	0	0.931	0	0	0.931	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SNRNP40	9606.ENSP00000358554	9606.ENSP00000263694	0	0.932	0.900	0	0.992	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	CASC3	9606.ENSP00000358554	9606.ENSP00000264645	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SNRPF	9606.ENSP00000358554	9606.ENSP00000266735	0	0.905	0.900	0	0.990	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	DHX38	9606.ENSP00000358554	9606.ENSP00000268482	0	0.813	0	0	0.813	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	EIF4A3	9606.ENSP00000358554	9606.ENSP00000269349	0	0.832	0	0	0.832	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SF3B4	9606.ENSP00000358554	9606.ENSP00000271628	0	0.933	0	0	0.933	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SDE2	9606.ENSP00000358554	9606.ENSP00000272091	0	0.837	0	0	0.837	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SNRPG	9606.ENSP00000358554	9606.ENSP00000272348	0	0.905	0.900	0	0.990	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	ISY1	9606.ENSP00000358554	9606.ENSP00000273541	0	0.825	0.540	0	0.916	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	CWF19L2	9606.ENSP00000358554	9606.ENSP00000282251	0	0.905	0	0	0.905	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SNIP1	9606.ENSP00000358554	9606.ENSP00000296215	0	0.847	0	0	0.847	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SLU7	9606.ENSP00000358554	9606.ENSP00000297151	0	0.813	0	0	0.813	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SNRPD1	9606.ENSP00000358554	9606.ENSP00000300413	0	0.927	0.900	0	0.992	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SRRM2	9606.ENSP00000358554	9606.ENSP00000301740	0	0.806	0.900	0	0.979	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SF3B3	9606.ENSP00000358554	9606.ENSP00000305790	0	0.848	0	0	0.848	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SNRNP200	9606.ENSP00000358554	9606.ENSP00000317123	0	0.975	0	0	0.975	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SF3B2	9606.ENSP00000358554	9606.ENSP00000318861	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	MAGOHB	9606.ENSP00000358554	9606.ENSP00000319240	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SRRM1	9606.ENSP00000358554	9606.ENSP00000326261	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SF3B1	9606.ENSP00000358554	9606.ENSP00000335321	0	0.835	0	0	0.835	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	DHX15	9606.ENSP00000358554	9606.ENSP00000336741	0	0.813	0	0	0.813	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	RBMX2	9606.ENSP00000358554	9606.ENSP00000339090	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SNRPD2	9606.ENSP00000358554	9606.ENSP00000342374	0	0.905	0.900	0	0.990	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	XAB2	9606.ENSP00000358554	9606.ENSP00000351137	0	0.835	0.900	0	0.982	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SF3B5	9606.ENSP00000358554	9606.ENSP00000356541	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	CDC40	9606.ENSP00000358554	9606.ENSP00000357928	0	0.966	0.900	0	0.996	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	RNF113A	9606.ENSP00000358554	9606.ENSP00000360497	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	CWC25	9606.ENSP00000358554	9606.ENSP00000478070	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SF3A3	9606.ENSP00000358554	9606.ENSP00000362110	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	RBM8A	9606.ENSP00000358554	9606.ENSP00000463058	0	0.800	0	0	0.800	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	CACTIN	9606.ENSP00000358554	9606.ENSP00000415078	0	0.813	0	0	0.813	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	CWC27	9606.ENSP00000358554	9606.ENSP00000370460	0	0.826	0	0	0.826	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	DHX16	9606.ENSP00000358554	9606.ENSP00000365625	0	0.835	0	0	0.835	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	MAGOH	9606.ENSP00000358554	9606.ENSP00000360525	0	0.848	0	0	0.848	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	ISY1-RAB43	9606.ENSP00000358554	9606.ENSP00000411822	0	0.825	0.540	0	0.916	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	PPIE	9606.ENSP00000358554	9606.ENSP00000361918	0	0.662	0.900	0	0.964	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	CWC22	9606.ENSP00000358554	9606.ENSP00000387006	0	0.808	0.900	0	0.980	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SNRPB	9606.ENSP00000358554	9606.ENSP00000412566	0	0.871	0.900	0	0.986	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	CRNKL1	9606.ENSP00000358554	9606.ENSP00000366557	0	0.829	0.900	0	0.982	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	PPIL1	9606.ENSP00000358554	9606.ENSP00000362803	0	0.905	0.900	0	0.990	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	SNRPE	9606.ENSP00000358554	9606.ENSP00000400591	0	0.905	0.900	0	0.990	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	CWC15	9606.ENSP00000358554	9606.ENSP00000475615	0	0.948	0.900	0	0.994	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	BUD31	9606.ENSP00000358554	9606.ENSP00000386023	0	0.964	0.900	0	0.996	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	PRPF8	9606.ENSP00000358554	9606.ENSP00000460348	0	0.988	0.900	0	0.998	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	EFTUD2	9606.ENSP00000358554	9606.ENSP00000392094	0	0.986	0.900	0	0.998	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	CDC5L	9606.ENSP00000358554	9606.ENSP00000360532	0	0.994	0.900	0	0.999	GO:0071007	U2-type catalytic step 2 spliceosome
BCAS2	PLRG1	9606.ENSP00000358554	9606.ENSP00000424417	0	0.976	0.900	0	0.997	GO:0071007	U2-type catalytic step 2 spliceosome
BCLAF1	THRAP3	9606.ENSP00000435210	9606.ENSP00000346634	0	0.664	0.540	0	0.838	none	none
BDNF	NTF3	9606.ENSP00000414303	9606.ENSP00000397297	0	0.927	0.900	0	0.992	notSpeckle	notSpeckle
BDP1	BRF2	9606.ENSP00000351575	9606.ENSP00000220659	0	0.952	0.800	0	0.990	notSpeckle	notSpeckle
BDP1	POLR3B	9606.ENSP00000351575	9606.ENSP00000228347	0	0.709	0.600	0	0.878	notSpeckle	notSpeckle
BDP1	POLR3K	9606.ENSP00000351575	9606.ENSP00000293860	0	0.559	0.600	0	0.816	notSpeckle	notSpeckle
BDP1	POLR3E	9606.ENSP00000351575	9606.ENSP00000299853	0	0.762	0.600	0	0.901	notSpeckle	notSpeckle
BDP1	POLR1D	9606.ENSP00000351575	9606.ENSP00000302478	0	0.559	0.600	0	0.816	notSpeckle	notSpeckle
BDP1	POLR2L	9606.ENSP00000351575	9606.ENSP00000324124	0	0.559	0.600	0	0.816	notSpeckle	notSpeckle
BDP1	POLR3C	9606.ENSP00000351575	9606.ENSP00000334564	0	0.643	0.600	0	0.851	notSpeckle	notSpeckle
BDP1	POLR2K	9606.ENSP00000351575	9606.ENSP00000342889	0	0.559	0.600	0	0.816	notSpeckle	notSpeckle
BDP1	POLR3H	9606.ENSP00000351575	9606.ENSP00000347345	0	0.559	0.600	0	0.816	notSpeckle	notSpeckle
BDP1	POLR3D	9606.ENSP00000351575	9606.ENSP00000380904	0	0.551	0.600	0	0.812	notSpeckle	notSpeckle
BDP1	POLR1C	9606.ENSP00000351575	9606.ENSP00000361465	0	0.559	0.600	0	0.816	notSpeckle	notSpeckle
BDP1	POLR2H	9606.ENSP00000351575	9606.ENSP00000415536	0	0.559	0.600	0	0.816	notSpeckle	notSpeckle
BDP1	POLR2E	9606.ENSP00000351575	9606.ENSP00000478303	0	0.559	0.600	0	0.816	notSpeckle	notSpeckle
BDP1	POLR2F	9606.ENSP00000351575	9606.ENSP00000403852	0	0.599	0.600	0	0.832	notSpeckle	notSpeckle
BDP1	CRCP	9606.ENSP00000351575	9606.ENSP00000378736	0	0.620	0.600	0	0.841	notSpeckle	notSpeckle
BDP1	POLR3A	9606.ENSP00000351575	9606.ENSP00000361446	0	0.732	0.600	0	0.888	notSpeckle	notSpeckle
BDP1	POLR3F	9606.ENSP00000351575	9606.ENSP00000366828	0	0.683	0.600	0	0.867	notSpeckle	notSpeckle
BDP1	TBP	9606.ENSP00000351575	9606.ENSP00000375942	0	0.952	0.800	0	0.990	notSpeckle	notSpeckle
BRAF	RAF1	9606.ENSP00000288602	9606.ENSP00000251849	0	0.728	0.900	0	0.971	notSpeckle	notSpeckle
BRAF	YWHAZ	9606.ENSP00000288602	9606.ENSP00000379287	0	0.905	0.900	0	0.990	notSpeckle	notSpeckle
BRCA1	WRN	9606.ENSP00000418960	9606.ENSP00000298139	0	0.644	0.600	0	0.851	notSpeckle	notSpeckle
BRCA1	RMI2	9606.ENSP00000418960	9606.ENSP00000310356	0	0.459	0.600	0	0.774	notSpeckle	notSpeckle
BRCA1	RMI1	9606.ENSP00000418960	9606.ENSP00000317039	0	0.459	0.600	0	0.774	notSpeckle	notSpeckle
BRCA1	RAD52	9606.ENSP00000418960	9606.ENSP00000351284	0	0.391	0.600	0	0.745	notSpeckle	notSpeckle
BRCA1	PCNA	9606.ENSP00000418960	9606.ENSP00000368458	0	0.128	0.900	0	0.909	notSpeckle	notSpeckle
BRCA1	RBBP8	9606.ENSP00000418960	9606.ENSP00000382628	0	0.925	0.900	0	0.992	notSpeckle	notSpeckle
BRCA1	TOP3A	9606.ENSP00000418960	9606.ENSP00000442336	0	0.459	0.600	0	0.774	notSpeckle	notSpeckle
BRCA1	H2AFX	9606.ENSP00000418960	9606.ENSP00000434024	0	0.504	0.900	0	0.948	notSpeckle	notSpeckle
BRD1	MEAF6	9606.ENSP00000216267	9606.ENSP00000362166	0	0.711	0.900	0	0.969	GO:0006325	Chromatin organization
BRD1	ING5	9606.ENSP00000216267	9606.ENSP00000322142	0	0.551	0.900	0	0.953	GO:0006325	Chromatin organization
BRD1	KAT6A	9606.ENSP00000216267	9606.ENSP00000380136	0	0.446	0.900	0	0.942	GO:0006325	Chromatin organization
BRD1	KAT7	9606.ENSP00000216267	9606.ENSP00000259021	0	0.937	0.900	0	0.993	GO:0006325	Chromatin organization
BRF2	POLR2L	9606.ENSP00000220659	9606.ENSP00000324124	0	0.390	0.600	0	0.745	notSpeckle	notSpeckle
BRF2	POLR3E	9606.ENSP00000220659	9606.ENSP00000299853	0	0.465	0.600	0	0.776	notSpeckle	notSpeckle
BRF2	POLR2K	9606.ENSP00000220659	9606.ENSP00000342889	0	0.523	0.600	0	0.801	notSpeckle	notSpeckle
BRF2	POLR1D	9606.ENSP00000220659	9606.ENSP00000302478	0	0.523	0.600	0	0.801	notSpeckle	notSpeckle
BRF2	POLR2H	9606.ENSP00000220659	9606.ENSP00000415536	0	0.530	0.600	0	0.803	notSpeckle	notSpeckle
BRF2	POLR2F	9606.ENSP00000220659	9606.ENSP00000403852	0	0.530	0.600	0	0.803	notSpeckle	notSpeckle
BRF2	CRCP	9606.ENSP00000220659	9606.ENSP00000378736	0	0.549	0.600	0	0.811	notSpeckle	notSpeckle
BRF2	POLR3K	9606.ENSP00000220659	9606.ENSP00000293860	0	0.523	0.600	0	0.801	notSpeckle	notSpeckle
BRF2	POLR2E	9606.ENSP00000220659	9606.ENSP00000478303	0	0.534	0.600	0	0.805	notSpeckle	notSpeckle
BRF2	POLR3B	9606.ENSP00000220659	9606.ENSP00000228347	0	0.631	0.600	0	0.846	notSpeckle	notSpeckle
BRF2	POLR3D	9606.ENSP00000220659	9606.ENSP00000380904	0	0.672	0.600	0	0.863	notSpeckle	notSpeckle
BRF2	POLR3C	9606.ENSP00000220659	9606.ENSP00000334564	0	0.605	0.600	0	0.835	notSpeckle	notSpeckle
BRF2	POLR3H	9606.ENSP00000220659	9606.ENSP00000347345	0	0.687	0.600	0	0.869	notSpeckle	notSpeckle
BRF2	POLR1C	9606.ENSP00000220659	9606.ENSP00000361465	0	0.657	0.600	0	0.856	notSpeckle	notSpeckle
BRF2	POLR3A	9606.ENSP00000220659	9606.ENSP00000361446	0	0.593	0.600	0	0.830	notSpeckle	notSpeckle
BRF2	POLR3F	9606.ENSP00000220659	9606.ENSP00000366828	0	0.761	0.600	0	0.900	notSpeckle	notSpeckle
BRF2	TBP	9606.ENSP00000220659	9606.ENSP00000375942	0	0.951	0.800	0	0.989	notSpeckle	notSpeckle
BRK1	NCKAP1	9606.ENSP00000432472	9606.ENSP00000354251	0	0.924	0.900	0	0.992	none	none
BRK1	WASF1	9606.ENSP00000432472	9606.ENSP00000376368	0	0.924	0.900	0	0.992	none	none
BRK1	CYFIP1	9606.ENSP00000432472	9606.ENSP00000481038	0	0.885	0.720	0	0.966	none	none
BRK1	CYFIP2	9606.ENSP00000432472	9606.ENSP00000444645	0	0.385	0.900	0	0.935	none	none
BUD13	RBM22	9606.ENSP00000260210	9606.ENSP00000199814	0	0.910	0	0	0.910	notSpeckle	notSpeckle
BUD13	SF3A1	9606.ENSP00000260210	9606.ENSP00000215793	0	0.912	0.900	0	0.990	notSpeckle	notSpeckle
BUD13	SNRPD3	9606.ENSP00000260210	9606.ENSP00000215829	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
BUD13	PHF5A	9606.ENSP00000260210	9606.ENSP00000216252	0	0.919	0.900	0	0.991	notSpeckle	notSpeckle
BUD13	SF3A2	9606.ENSP00000260210	9606.ENSP00000221494	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
BUD13	PRPF19	9606.ENSP00000260210	9606.ENSP00000227524	0	0.986	0	0	0.986	notSpeckle	notSpeckle
BUD13	SF3B6	9606.ENSP00000260210	9606.ENSP00000233468	0	0.800	0	0	0.800	notSpeckle	notSpeckle
BUD13	SNRPB2	9606.ENSP00000260210	9606.ENSP00000246071	0	0.871	0.900	0	0.986	notSpeckle	notSpeckle
BUD13	LSM8	9606.ENSP00000260210	9606.ENSP00000249299	0	0.579	0.900	0	0.956	notSpeckle	notSpeckle
BUD13	LSM7	9606.ENSP00000260210	9606.ENSP00000252622	0	0.620	0.900	0	0.960	notSpeckle	notSpeckle
BUD13	SNRPA1	9606.ENSP00000260210	9606.ENSP00000254193	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
BUD13	PRPF38A	9606.ENSP00000260210	9606.ENSP00000257181	0	0	0.900	0	0.900	notSpeckle	notSpeckle
BUD13	ISY1-RAB43	9606.ENSP00000260210	9606.ENSP00000411822	0	0.800	0	0	0.800	notSpeckle	notSpeckle
BUD13	SRRM1	9606.ENSP00000260210	9606.ENSP00000326261	0	0.800	0	0	0.800	notSpeckle	notSpeckle
BUD13	SNRNP40	9606.ENSP00000260210	9606.ENSP00000263694	0	0.800	0	0	0.800	notSpeckle	notSpeckle
BUD13	PPIL1	9606.ENSP00000260210	9606.ENSP00000362803	0	0.827	0	0	0.827	notSpeckle	notSpeckle
BUD13	IK	9606.ENSP00000260210	9606.ENSP00000396301	0	0	0.900	0	0.900	notSpeckle	notSpeckle
BUD13	SMU1	9606.ENSP00000260210	9606.ENSP00000380336	0	0	0.900	0	0.900	notSpeckle	notSpeckle
BUD13	MAGOHB	9606.ENSP00000260210	9606.ENSP00000319240	0	0	0.900	0	0.900	notSpeckle	notSpeckle
BUD13	WBP4	9606.ENSP00000260210	9606.ENSP00000368801	0	0	0.900	0	0.900	notSpeckle	notSpeckle
BUD13	CWC15	9606.ENSP00000260210	9606.ENSP00000475615	0	0.906	0	0	0.906	notSpeckle	notSpeckle
BUD13	XAB2	9606.ENSP00000260210	9606.ENSP00000351137	0	0.919	0	0	0.919	notSpeckle	notSpeckle
BUD13	PLRG1	9606.ENSP00000260210	9606.ENSP00000424417	0	0.919	0	0	0.919	notSpeckle	notSpeckle
BUD13	CRNKL1	9606.ENSP00000260210	9606.ENSP00000366557	0	0.919	0	0	0.919	notSpeckle	notSpeckle
BUD13	SNW1	9606.ENSP00000260210	9606.ENSP00000261531	0	0.946	0	0	0.946	notSpeckle	notSpeckle
BUD13	LSM6	9606.ENSP00000260210	9606.ENSP00000422392	0	0.567	0.900	0	0.954	notSpeckle	notSpeckle
BUD13	SNRPD1	9606.ENSP00000260210	9606.ENSP00000300413	0	0.559	0.900	0	0.954	notSpeckle	notSpeckle
BUD13	NHP2L1	9606.ENSP00000260210	9606.ENSP00000383949	0	0.559	0.900	0	0.954	notSpeckle	notSpeckle
BUD13	TXNL4A	9606.ENSP00000260210	9606.ENSP00000269601	0	0.559	0.900	0	0.954	notSpeckle	notSpeckle
BUD13	LSM5	9606.ENSP00000260210	9606.ENSP00000410758	0	0.559	0.900	0	0.954	notSpeckle	notSpeckle
BUD13	LSM4	9606.ENSP00000260210	9606.ENSP00000469468	0	0.564	0.900	0	0.954	notSpeckle	notSpeckle
BUD13	PRPF6	9606.ENSP00000260210	9606.ENSP00000266079	0	0.577	0.900	0	0.955	notSpeckle	notSpeckle
BUD13	PRPF4	9606.ENSP00000260210	9606.ENSP00000363313	0	0.587	0.900	0	0.956	notSpeckle	notSpeckle
BUD13	MFAP1	9606.ENSP00000260210	9606.ENSP00000267812	0	0.606	0.900	0	0.958	notSpeckle	notSpeckle
BUD13	LSM2	9606.ENSP00000260210	9606.ENSP00000364813	0	0.610	0.900	0	0.959	notSpeckle	notSpeckle
BUD13	SART1	9606.ENSP00000260210	9606.ENSP00000310448	0	0.620	0.900	0	0.960	notSpeckle	notSpeckle
BUD13	LSM3	9606.ENSP00000260210	9606.ENSP00000302160	0	0.620	0.900	0	0.960	notSpeckle	notSpeckle
BUD13	PRPF3	9606.ENSP00000260210	9606.ENSP00000315379	0	0.620	0.900	0	0.960	notSpeckle	notSpeckle
BUD13	PRPF31	9606.ENSP00000260210	9606.ENSP00000324122	0	0.620	0.900	0	0.960	notSpeckle	notSpeckle
BUD13	ZMAT2	9606.ENSP00000260210	9606.ENSP00000274712	0	0.620	0.900	0	0.960	notSpeckle	notSpeckle
BUD13	CDC40	9606.ENSP00000260210	9606.ENSP00000357928	0	0.965	0	0	0.965	notSpeckle	notSpeckle
BUD13	BUD31	9606.ENSP00000260210	9606.ENSP00000386023	0	0.977	0	0	0.977	notSpeckle	notSpeckle
BUD13	SRRM2	9606.ENSP00000260210	9606.ENSP00000301740	0	0.869	0.900	0	0.986	notSpeckle	notSpeckle
BUD13	RNF113A	9606.ENSP00000260210	9606.ENSP00000360497	0	0.874	0.900	0	0.986	notSpeckle	notSpeckle
BUD13	SNRNP200	9606.ENSP00000260210	9606.ENSP00000317123	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
BUD13	SNRPG	9606.ENSP00000260210	9606.ENSP00000272348	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
BUD13	SF3B5	9606.ENSP00000260210	9606.ENSP00000356541	0	0.908	0.900	0	0.990	notSpeckle	notSpeckle
BUD13	PRPF8	9606.ENSP00000260210	9606.ENSP00000460348	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
BUD13	SF3A3	9606.ENSP00000260210	9606.ENSP00000362110	0	0.908	0.900	0	0.990	notSpeckle	notSpeckle
BUD13	SNRPF	9606.ENSP00000260210	9606.ENSP00000266735	0	0.908	0.900	0	0.990	notSpeckle	notSpeckle
BUD13	SNRPD2	9606.ENSP00000260210	9606.ENSP00000342374	0	0.907	0.900	0	0.990	notSpeckle	notSpeckle
BUD13	CDC5L	9606.ENSP00000260210	9606.ENSP00000360532	0	0.989	0	0	0.989	notSpeckle	notSpeckle
BUD13	CWC27	9606.ENSP00000260210	9606.ENSP00000370460	0	0.919	0.900	0	0.991	notSpeckle	notSpeckle
BUD13	SNRPE	9606.ENSP00000260210	9606.ENSP00000400591	0	0.919	0.900	0	0.991	notSpeckle	notSpeckle
BUD13	SF3B3	9606.ENSP00000260210	9606.ENSP00000305790	0	0.919	0.900	0	0.991	notSpeckle	notSpeckle
BUD13	EFTUD2	9606.ENSP00000260210	9606.ENSP00000392094	0	0.919	0.900	0	0.991	notSpeckle	notSpeckle
BUD13	CWC22	9606.ENSP00000260210	9606.ENSP00000387006	0	0.919	0.900	0	0.991	notSpeckle	notSpeckle
BUD13	SF3B4	9606.ENSP00000260210	9606.ENSP00000271628	0	0.919	0.900	0	0.991	notSpeckle	notSpeckle
BUD13	SNRPB	9606.ENSP00000260210	9606.ENSP00000412566	0	0.934	0.900	0	0.993	notSpeckle	notSpeckle
BUD13	SF3B2	9606.ENSP00000260210	9606.ENSP00000318861	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
BUD13	DHX16	9606.ENSP00000260210	9606.ENSP00000365625	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
BUD13	SF3B1	9606.ENSP00000260210	9606.ENSP00000335321	0	0.944	0.900	0	0.994	notSpeckle	notSpeckle
BUD13	SNIP1	9606.ENSP00000260210	9606.ENSP00000296215	0	0.966	0.900	0	0.996	notSpeckle	notSpeckle
BUD13	RBMX2	9606.ENSP00000260210	9606.ENSP00000339090	0	0.994	0.900	0	0.999	notSpeckle	notSpeckle
BUD31	RBM22	9606.ENSP00000386023	9606.ENSP00000199814	0	0.980	0.900	0	0.997	notSpeckle	notSpeckle
BUD31	SF3A1	9606.ENSP00000386023	9606.ENSP00000215793	0	0.829	0	0	0.829	notSpeckle	notSpeckle
BUD31	SNRPD3	9606.ENSP00000386023	9606.ENSP00000215829	0	0.986	0.900	0	0.998	notSpeckle	notSpeckle
BUD31	PHF5A	9606.ENSP00000386023	9606.ENSP00000216252	0	0.935	0	0	0.935	notSpeckle	notSpeckle
BUD31	SF3A2	9606.ENSP00000386023	9606.ENSP00000221494	0	0.990	0	0	0.990	notSpeckle	notSpeckle
BUD31	PRPF19	9606.ENSP00000386023	9606.ENSP00000227524	0	0.994	0.900	0	0.999	notSpeckle	notSpeckle
BUD31	SF3B6	9606.ENSP00000386023	9606.ENSP00000233468	0	0.800	0	0	0.800	notSpeckle	notSpeckle
